# File generated by CMD 3.1 (http://stev.oapd.inaf.it/cmd) on Wed Oct 31 09:45:07 CET 2018
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# Warning: you choose not to include the TP-AGB phase!
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Evans et al. 2018)
# Attention: photometry includes extinction of Av=0.9
# Using NBC version of bolometric corrections as in Chen et al. (2014), MNRAS, 444, 2525
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.01520	Y = 0.27554	[M/H] = 0.015	eta_R = 0.200	Age = 	3.9811e+06 yr
#	Includes interstellar extinction of Av = 0.9000 mag
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    G       G_BP    G_RP	int_IMF	stage
	0.015200	6.6000	2.11423135	2.1142	1.1036	3.7833	3.7449	2.011	2.663	3.129	2.040	3.27533245	0
	0.015200	6.6000	2.14060259	2.1406	1.1611	3.7897	3.7184	1.867	2.524	2.973	1.917	3.27661681	0
	0.015200	6.6000	2.15000010	2.1500	1.1815	3.7923	3.7100	1.816	2.475	2.917	1.873	3.27706480	0
	0.015200	6.6000	2.16830993	2.1683	1.2215	3.7974	3.6940	1.716	2.377	2.808	1.787	3.27792430	0
	0.015200	6.6000	2.19696283	2.1970	1.2846	3.8069	3.6750	1.558	2.223	2.633	1.652	3.27923322	0
	0.015200	6.6000	2.20000005	2.2000	1.2913	3.8080	3.6733	1.542	2.207	2.614	1.637	3.27936959	0
	0.015200	6.6000	2.20044017	2.2004	1.2923	3.8082	3.6730	1.539	2.204	2.611	1.635	3.27938914	0
	0.015200	6.6000	2.22166348	2.2217	1.3397	3.8175	3.6670	1.421	2.089	2.478	1.539	3.28032804	0
	0.015200	6.6000	2.24135208	2.2414	1.3842	3.8291	3.6725	1.310	1.983	2.350	1.456	3.28117919	0
	0.015200	6.6000	2.25000000	2.2500	1.4038	3.8352	3.6793	1.260	1.938	2.293	1.423	3.28154731	0
	0.015200	6.6000	2.25456023	2.2546	1.4142	3.8386	3.6831	1.234	1.914	2.263	1.406	3.28173995	0
	0.015200	6.6000	2.26628447	2.2663	1.4410	3.8480	3.6964	1.167	1.854	2.186	1.365	3.28223085	0
	0.015200	6.6000	2.27747560	2.2775	1.4666	3.8576	3.7111	1.103	1.797	2.112	1.328	3.28269339	0
	0.015200	6.6000	2.28832912	2.2883	1.4915	3.8671	3.7266	1.041	1.745	2.043	1.295	3.28313684	0
	0.015200	6.6000	2.29999995	2.3000	1.5181	3.8777	3.7445	0.975	1.690	1.969	1.262	3.28360772	0
	0.015200	6.6000	2.31193709	2.3119	1.5453	3.8888	3.7639	0.907	1.636	1.896	1.232	3.28408337	0
	0.015200	6.6000	2.32665706	2.3267	1.5785	3.9028	3.7896	0.824	1.576	1.813	1.202	3.28466129	0
	0.015200	6.6000	2.34113717	2.3411	1.6104	3.9169	3.8167	0.744	1.524	1.740	1.180	3.28522110	0
	0.015200	6.6000	2.35547924	2.3555	1.6409	3.9310	3.8452	0.668	1.483	1.680	1.164	3.28576708	0
