# File generated by CMD 3.1 (http://stev.oapd.inaf.it/cmd) on Mon Nov 26 12:34:44 CET 2018
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# Warning: you choose not to include the TP-AGB phase!
# Photometric system: Gaia DR2 + Tycho2 + 2MASS (all Vegamags, Gaia passbands from Evans et al. 2018)
# Attention: photometry includes extinction of Av=2.
# Using NBC version of bolometric corrections as in Chen et al. (2014), MNRAS, 444, 2525
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.01520	Y = 0.27554	[M/H] = 0.015	eta_R = 0.200	Age = 	3.9811e+06 yr
#	Includes interstellar extinction of Av = 2.0000 mag
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    G       G_BP    G_RP    B_T     V_T     J       H       Ks	int_IMF	stage
	0.015200	6.6000	1.50000000	1.5000	0.2851	3.7009	4.0847	4.057	5.630	6.555	4.703	8.142	6.504	3.278	2.585	2.388	3.22917390	0
	0.015200	6.6000	1.51774049	1.5177	0.2986	3.7027	4.0832	4.023	5.594	6.513	4.669	8.090	6.462	3.251	2.562	2.366	3.23113465	0
	0.015200	6.6000	1.54999995	1.5500	0.3262	3.7060	4.0783	3.954	5.520	6.430	4.601	7.987	6.376	3.194	2.515	2.321	3.23456979	0
	0.015200	6.6000	1.58720601	1.5872	0.3546	3.7096	4.0746	3.884	5.445	6.343	4.530	7.879	6.287	3.136	2.468	2.275	3.23833561	0
	0.015200	6.6000	1.60000002	1.6000	0.3658	3.7110	4.0723	3.855	5.415	6.310	4.502	7.838	6.253	3.113	2.449	2.256	3.23958373	0
	0.015200	6.6000	1.61622643	1.6162	0.3805	3.7127	4.0689	3.819	5.376	6.267	4.466	7.785	6.208	3.082	2.423	2.232	3.24113321	0
	0.015200	6.6000	1.64999998	1.6500	0.4128	3.7165	4.0606	3.738	5.292	6.172	4.387	7.669	6.111	3.015	2.367	2.177	3.24424219	0
	0.015200	6.6000	1.70000005	1.7000	0.4593	3.7219	4.0486	3.622	5.170	6.036	4.273	7.502	5.972	2.919	2.287	2.099	3.24857616	0
	0.015200	6.6000	1.72123909	1.7212	0.4796	3.7241	4.0428	3.571	5.117	5.977	4.223	7.431	5.912	2.878	2.251	2.065	3.25032663	0
	0.015200	6.6000	1.75000000	1.7500	0.5096	3.7274	4.0331	3.496	5.039	5.891	4.150	7.326	5.824	2.816	2.198	2.013	3.25261688	0
